,userId,birthDate,ageFilterMin,ageFilterMax,cityName,country,createDate,education,gender,interestedIn,genderFilter,instagram,spotify,jobs,educationLevel,schools,sexuality,AgeRange,AgeofUser,AgeofUserinYears,averageAgePref,agePreference,PreferYounger,PreferOlder,AgeofUserGroup,nrOfConversations,longestConversation,longestConversationInDays,averageConversationLength,averageConversationLengthInDays,medianConversationLength,medianConversationLengthInDays,nrOfOneMessageConversations,percentOfOneMessageConversations,nrOfGhostingsAfterInitialMessage,AverageLikes,AveragePasses,AverageMatches,AverageMessagesSent,AverageMessagesReceived,AveragePercentageSwipeRight,AverageMatchRate,id,ProfileShowsSchool,name,companyDisplayed,ProfileShowsJob,title
496,de14c049d9bc38720b566ac98a1f3998,1985-06-02 00:00:00+00:00,18,100,Munich,Germany,2014-05-18 00:32:16.820000+00:00,Has high school and/or college education,F,M,M,TRUE,FALSE,"[{'companyDisplayed': True, 'titleDisplayed': True, 'title': 'Writer'}]",Has high school and/or college education,"[{'displayed': True, 'id': '108115919217345', 'name': 'University of Toronto', 'type': 'College'}]",Straight Female,82,10577 days 00:32:16.820000,29,59,Prefer older,0,0,"(25.0, 30.0]",8084,246,995.956956,3.699158832,3.002513566,0,0,1026,12.69173676,4408,29.64821677,50.31803431,6.895688456,9.090403338,15.10199351,0.370759119,0.232583582,1.08116E+14,TRUE,University of Toronto,TRUE,TRUE,Writer
497,a5a0acc847342acd694520977a1b8ad2,1991-10-14 00:00:00+00:00,18,42,Saint-Denis,Réunion,2020-12-22 12:22:39.305000+00:00,Has no high school or college education,M,F,F,TRUE,FALSE,"[{'companyDisplayed': True, 'titleDisplayed': True, 'title': 'Astronaute'}]",Has no high school or college education,"[{'displayed': True, 'name': 'Université Libre de Bruxelles'}]",Straight Male,24,10662 days 12:22:39.305000,29,30,Prefer older,0,0,"(25.0, 30.0]",41,104,14.44548611,17.48780488,1.576320856,5,0.2059375,7,17.07317073,0,52.87168142,76.65765766,0.441441441,6.297297297,5.873873874,0.408183056,0.008349298,None,TRUE,Université Libre de Bruxelles,TRUE,TRUE,Astronaute
498,8d50005fe70a521f1cdb8547f08027eb,2000-10-30 00:00:00+00:00,18,21,Hlavní město Praha,Czechia,2020-04-09 21:36:39.167000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,[],Straight Male,3,7101 days 21:36:39.167000,19,19.5,Prefer older,0,0,"(18.0, 21.0]",9,15,3.004293981,6,0.771732253,4,0.009421296,2,22.22222222,0,38.69339623,55.7278481,0.259493671,0.183544304,0.107594937,0.409795449,0.006706407,None,FALSE,None,FALSE,FALSE,FALSE
499,0bf411a8688348c4c3db5285d243690e,2000-02-09 00:00:00+00:00,18,22,,,2021-04-09 19:32:16.122000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,"[{'displayed': True, 'name': 'Fairfield University'}]",Straight Male,4,7730 days 19:32:16.122000,21,20,Prefer younger,0,0,"(18.0, 21.0]",1,2,0.000555556,2,0.000555556,2,0.000555556,0,0,0,216.8,374.4,0.2,0.4,0,0.366711773,0.000922509,None,TRUE,Fairfield University,FALSE,FALSE,FALSE
500,7c3d07e6212c7813e6eba01609815b68,1988-10-12 00:00:00+00:00,18,100,,,2015-03-21 01:24:42.206000+00:00,Has high school and/or college education,M,F,F,FALSE,FALSE,"[{'companyDisplayed': True, 'titleDisplayed': False, 'title': False}]",Has high school and/or college education,"[{'displayed': True, 'id': '109688692389896', 'name': 'Springfield College', 'type': 'College'}]",Straight Male,82,9656 days 01:24:42.206000,26,59,Prefer older,0,0,"(25.0, 30.0]",535,167,292.1504861,6.540186916,3.497255473,2,0.004594907,208,38.87850467,22,47.34684685,14.2454955,1.220720721,3.323198198,2.567567568,0.768713204,0.025782514,1.09689E+14,TRUE,Springfield College,TRUE,FALSE,FALSE
501,437683797fd8a178cdc138677bfe39e8,1998-03-18 00:00:00+00:00,20,35,New Haven,CT,2019-05-30 03:37:49.839000+00:00,Has no high school or college education,M,M,M,TRUE,TRUE,[],Has no high school or college education,"[{'displayed': True, 'metadata_id': 'ope_142600', 'name': 'Yale University'}]",Gay Male,15,7743 days 03:37:49.839000,21,27.5,Prefer older,0,0,"(18.0, 21.0]",80,29,13.07347222,4.35,0.911407263,1,0,33,41.25,8,46.87318841,80.89781022,1.120437956,1.306569343,1.583941606,0.366853112,0.0239036,None,TRUE,Yale University,FALSE,FALSE,FALSE
502,871ba64bd808e05d3eb331b26c77d7cc,1992-06-07 00:00:00+00:00,20,32,,,2018-02-19 21:35:18.789000+00:00,Has no high school or college education,M,F,F,TRUE,FALSE,[],Has no high school or college education,[],Straight Male,12,9388 days 21:35:18.789000,26,26,Prefer older,0,0,"(25.0, 30.0]",628,73,496.5527083,6.998407643,25.78377145,3,1.791550926,205,32.6433121,2,45.81384892,67.8,0.752252252,3.969369369,5.048648649,0.403241765,0.016419757,None,FALSE,None,FALSE,FALSE,FALSE
503,0f7bd8ff3b1abc2d70a96c3d5e72830c,1992-10-08 00:00:00+00:00,21,32,,,2021-03-25 23:24:42.180000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,,Straight Male,11,10395 days 23:24:42.180000,28,26.5,Prefer younger,0,0,"(25.0, 30.0]",16,133,8.803217593,27.8125,1.488616175,3,0.219872685,2,12.5,0,56.07142857,40.2,0.75,18,18.6,0.582430628,0.013375796,None,FALSE,None,FALSE,FALSE,FALSE
504,6e44326de993a40e45268937de72d0b8,1998-03-22 00:00:00+00:00,18,24,Celle,Germany,2020-01-27 02:00:25.901000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,,Straight Male,6,7981 days 02:00:25.901000,22,21,Prefer younger,0,0,"(21.0, 25.0]",21,11,0.430902778,0.619047619,0.020644841,0,0,0,0,19,63.76636569,65.71363636,0.65,0.031818182,0.084090909,0.492480419,0.010193462,None,FALSE,None,FALSE,FALSE,FALSE
505,6b51aaec84438270d3e1990bdcfb7dc7,1991-09-01 00:00:00+00:00,21,38,Frankfurt,Deutschland,2016-11-08 21:32:04.131000+00:00,Has high school and/or college education,F,M,M,FALSE,FALSE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Finance'}]",Has high school and/or college education,"[{'displayed': True, 'metadata_id': 'int_25154', 'name': 'University of Sunderland'}]",Straight Female,17,9200 days 21:32:04.131000,25,29.5,Prefer older,0,0,"(21.0, 25.0]",93,43,25.26619213,3.903225806,0.886079874,0,0,7,7.52688172,49,69.25524476,136.6071429,1.614285714,2.578571429,4.471428571,0.336415241,0.02330922,None,TRUE,University of Sunderland,FALSE,TRUE,Finance
506,ec1e71dff6b269826436d859743bfd29,1995-07-18 00:00:00+00:00,18,35,Amsterdam,Netherlands,2021-03-24 08:53:11.563000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,[],Straight Male,17,9381 days 08:53:11.563000,26,26.5,Prefer older,0,0,"(25.0, 30.0]",39,79,11.85721065,8.333333333,1.751115563,4,0.63880787,7,17.94871795,0,61.12,58.23809524,2.142857143,13.52380952,16.23809524,0.512072515,0.035059835,None,FALSE,None,FALSE,FALSE,FALSE
507,75a4334c1dc5493750a3479684bba6c0,2003-02-11 00:00:00+00:00,18,22,,,2021-03-07 16:01:57.603000+00:00,Has no high school or college education,F,M and F,M and F,FALSE,TRUE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Student'}]",Has no high school or college education,,Bi Male/Female,4,6599 days 16:01:57.603000,18,20,Prefer older,0,0,,167,64,11.08805556,3.634730539,0.585457834,1,0,18,10.77844311,76,306.1363636,643.9189189,6.351351351,13.59459459,17.51351351,0.322230053,0.020746805,None,FALSE,None,FALSE,TRUE,Student
508,f0c8cee8d3ecb7ad9de6fd6f29de44df,2002-03-08 00:00:00+00:00,18,23,New York,New York,2021-02-14 22:43:02.479000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,[],Straight Male,5,6918 days 22:43:02.479000,19,20.5,Prefer older,0,0,"(18.0, 21.0]",28,13,13.9784838,2.75,0.823557788,1,0,17,60.71428571,2,284.7702703,471.1290323,1.161290323,2.129032258,1.548387097,0.376730431,0.00407799,None,FALSE,None,FALSE,FALSE,FALSE
509,66e8c1ad4e2133838f2ad2da3a8b8f0b,2000-03-20 00:00:00+00:00,18,22,Barcelona,España,2021-02-05 19:21:24.249000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,[],Straight Male,4,7627 days 19:21:24.249000,21,20,Prefer younger,0,0,"(18.0, 21.0]",10,7,18.6555787,3,2.891771991,4,0.001979167,4,40,0,36.75510204,37.29166667,0.291666667,0.645833333,0.208333333,0.496376853,0.007935406,None,FALSE,None,FALSE,FALSE,FALSE
510,6e0b48e3c46e6c27e01227b908e44449,1993-06-05 00:00:00+00:00,19,30,Washington,DC,2021-01-18 20:51:30.082000+00:00,Has no high school or college education,M,F,F,TRUE,FALSE,[],Has no high school or college education,[],Straight Male,11,10089 days 20:51:30.082000,28,24.5,Prefer younger,0,0,"(25.0, 30.0]",7,10,0.934155093,2.571428571,0.25801918,1,0,4,57.14285714,1,56.55357143,58.24358974,0.192307692,0.230769231,0.192307692,0.492639111,0.003400452,None,FALSE,None,FALSE,FALSE,FALSE
511,b8e14604811ddb243749f099085e1153,1996-10-15 00:00:00+00:00,18,28,Zürich,Zürich,2021-05-20 22:05:59.579000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,"[{'companyDisplayed': True, 'titleDisplayed': True, 'title': 'Software Engineer'}]",Has no high school or college education,"[{'displayed': True, 'name': 'Ingolstadt University of Applied Sciences'}]",Straight Male,10,8983 days 22:05:59.579000,25,23,Prefer younger,0,0,"(21.0, 25.0]",28,16,2.419733796,3.428571429,0.261763806,2,0.000347222,3,10.71428571,0,39.78571429,,,,,,,None,TRUE,Ingolstadt University of Applied Sciences,TRUE,TRUE,Software Engineer
512,5c30036bcc93502c5ba61e78d64a1e19,1997-04-29 00:00:00+00:00,21,27,Asheville,NC,2021-04-16 03:51:33.061000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,[],Straight Male,6,8753 days 03:51:33.061000,24,24,Prefer older,0,0,"(21.0, 25.0]",58,47,36.33731481,5.120689655,3.242352131,2,0.069768519,22,37.93103448,4,132.2037037,,,,,,,None,FALSE,None,FALSE,FALSE,FALSE
513,0054c12d2889e9428e54a3fd06600bd3,1994-07-27 00:00:00+00:00,20,32,,,2016-08-11 04:38:09.331000+00:00,Has high school and/or college education,M,M and F,M and F,FALSE,FALSE,[],Has high school and/or college education,[],Bi Male/Female,12,8051 days 04:38:09.331000,22,26,Prefer older,0,0,"(21.0, 25.0]",159,43,69.80402778,3.867924528,2.297254178,1,0,35,22.01257862,53,19.72628726,18.07836991,0.94984326,1.611285266,1.39184953,0.521795163,0.048151142,None,FALSE,None,FALSE,FALSE,FALSE
514,2159d9453b4b2322d1202f2836f08de2,1998-03-16 00:00:00+00:00,18,23,Upper St. Clair,PA,2021-06-04 06:13:22.013000+00:00,Has no high school or college education,M,F,F,TRUE,TRUE,[],Has no high school or college education,[],Straight Male,5,8481 days 06:13:22.013000,23,20.5,Prefer younger,0,0,"(21.0, 25.0]",0,0,0,0,0,0,0,0,0,0,105,,,,,,,None,FALSE,None,FALSE,FALSE,FALSE
515,4146ccf670aeff21ecab93d949f28a71,2003-05-08 00:00:00+00:00,18,25,,,2021-05-13 21:53:36.686000+00:00,Has no high school or college education,M,M,M,FALSE,FALSE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Pizza Maker'}]",Has no high school or college education,"[{'displayed': True, 'name': 'Quinnipiac University'}]",Gay Male,7,6580 days 21:53:36.686000,18,21.5,Prefer older,0,0,,95,11,12.75335648,1.431578947,0.663061038,1,0,32,33.68421053,31,20.03846154,,,,,,,None,TRUE,Quinnipiac University,FALSE,TRUE,Pizza Maker
516,fa9fc2af9ca67eadbf5f2056bbe6b64d,2002-12-07 00:00:00+00:00,18,100,Davao City,Philippines,2020-05-17 14:47:43.465000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,"[{'displayed': True, 'name': 'Ateneo de Davao University'}]",Straight Male,82,6371 days 14:47:43.465000,17,59,Prefer older,0,1,,22,68,41.82447917,12.09090909,2.127654146,4,0.013576389,8,36.36363636,0,145.4464286,,,,,,,None,TRUE,Ateneo de Davao University,FALSE,FALSE,FALSE
517,e61fc60af3a637904bdec6352789152d,2002-07-10 00:00:00+00:00,18,24,Abu Dhabi,United Arab Emirates,2021-02-08 17:54:08.858000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,"[{'displayed': True, 'metadata_id': 'ope_278500', 'name': 'New York University'}]",Straight Male,6,6788 days 17:54:08.858000,19,21,Prefer older,0,0,"(18.0, 21.0]",25,77,4.874479167,6.36,0.724202778,2,0.016111111,5,20,1,81.28723404,189.3684211,0.789473684,0.473684211,0.052631579,0.300334512,0.009712148,None,TRUE,New York University,FALSE,FALSE,FALSE
518,1fc97b199e417165e97333f5d1c8af6c,1999-02-22 00:00:00+00:00,18,26,,,2021-02-21 03:40:44.690000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,"[{'displayed': True, 'name': 'University of Canterbury'}]",Straight Male,8,8035 days 03:40:44.690000,22,22,Prefer older,0,0,"(21.0, 25.0]",20,25,4.96818287,6.2,0.886965278,2,0.008391204,5,25,3,24.30833333,20,0.590909091,3.318181818,2.045454545,0.548617642,0.02430891,None,TRUE,University of Canterbury,FALSE,FALSE,FALSE
519,00365a51cb920f38e3cbda41ab3135cb,1986-11-13 00:00:00+00:00,20,34,,,2021-06-07 17:58:14.881000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,,Straight Male,14,12625 days 17:58:14.881000,35,27,Prefer younger,1,0,"(30.0, 35.0]",12,78,2.530914352,13.16666667,0.800434028,9,0.524780093,3,25,0,360.6666667,,,,,,,None,FALSE,None,FALSE,FALSE,FALSE
520,1a8362c6036b6ee18cd88cbbfd77bb80,2002-04-16 00:00:00+00:00,18,100,Sarasota,Florida,2021-06-12 02:12:24.481000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,"[{'displayed': True, 'metadata_id': 'ope_3957400', 'name': 'New College of Florida'}]",Straight Male,82,6997 days 02:12:24.481000,19,59,Prefer older,0,0,"(18.0, 21.0]",1,0,0,0,0,0,0,0,0,1,257,,,,,,,None,TRUE,New College of Florida,FALSE,FALSE,FALSE
521,c1bac6273a2423071b65da055fba570d,1988-05-19 00:00:00+00:00,27,37,,,2020-06-27 00:07:07.632000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,[],Straight Male,10,11727 days 00:07:07.632000,32,32,Prefer older,0,0,"(30.0, 35.0]",47,289,13.13372685,21.82978723,1.411889529,4,0.038553241,5,10.63829787,4,78.63849765,134.4363636,0.648484848,5.715151515,7.236363636,0.369065113,0.008246404,None,FALSE,None,FALSE,FALSE,FALSE
522,436e609b0f60760219a0c04350ebaa09,1993-05-24 00:00:00+00:00,20,100,,,2021-06-02 02:04:25.161000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,,Straight Male,80,10236 days 02:04:25.161000,28,60,Prefer older,0,0,"(25.0, 30.0]",2,52,7.190219907,42,3.959085648,52,7.190219907,0,0,0,257.0769231,,,,,,,None,FALSE,None,FALSE,FALSE,FALSE
523,1843276ca76cfc6be06424333b1c0436,1997-03-22 00:00:00+00:00,18,40,,,2021-05-11 00:48:54.180000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'PhD Student'}]",Has no high school or college education,"[{'displayed': True, 'name': 'University of Washington'}]",Straight Male,22,8816 days 00:48:54.180000,24,29,Prefer older,0,0,"(21.0, 25.0]",24,18,14.87898148,4.916666667,2.925067515,3,1.159074074,2,8.333333333,0,58.86764706,,,,,,,None,TRUE,University of Washington,FALSE,TRUE,PhD Student
524,4b0f400f12d8c03ccedbddec18826f9b,2001-10-11 00:00:00+00:00,18,19,,,2021-04-15 14:23:52.855000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,"[{'displayed': True, 'name': 'Penn State Brandywine'}]",Straight Male,1,7126 days 14:23:52.855000,20,18.5,Prefer younger,1,0,"(18.0, 21.0]",1,1,0,1,0,1,0,1,100,0,42.52941176,,,,,,,None,TRUE,Penn State Brandywine,FALSE,FALSE,FALSE
525,909b8d3966adcebb1ee94a7360423547,1989-05-03 00:00:00+00:00,28,34,Osnabrück,Niedersachsen,2021-05-13 14:05:47.400000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Jurist'}]",Has no high school or college education,,Straight Male,6,11698 days 14:05:47.400000,32,31,Prefer younger,0,0,"(30.0, 35.0]",1,1,0,1,0,1,0,1,100,0,39.421875,,,,,,,None,FALSE,None,FALSE,TRUE,Jurist
526,e521c6f902062cf4f7ca12a49f9266a2,1992-09-13 00:00:00+00:00,23,37,Sibiu,Județul Sibiu,2019-10-10 08:30:43.591000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,"[{'companyDisplayed': True, 'titleDisplayed': True, 'title': 'Data Analyst & Developer'}]",Has no high school or college education,,Straight Male,14,9888 days 08:30:43.591000,27,30,Prefer older,0,0,"(25.0, 30.0]",135,178,148.8385069,24.20740741,7.917757802,14,0.092465278,11,8.148148148,1,10.37261905,15.90858726,0.626038781,8.653739612,8.939058172,0.394678194,0.060354938,None,FALSE,None,TRUE,TRUE,Data Analyst & Developer
527,9fe639b934ba78f470b68f064e60580a,2002-04-19 00:00:00+00:00,18,20,Utrecht,Netherlands,2020-04-23 19:46:22.186000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'ig. okkedries'}]",Has no high school or college education,"[{'displayed': True, 'metadata_id': 'int_19844', 'name': 'Saxion Universities of Applied Sciences'}]",Straight Male,2,6579 days 19:46:22.186000,18,19,Prefer older,0,0,,129,170,120.909456,12.43410853,2.862414226,4,0.114988426,32,24.80620155,2,37.52640264,56.66260163,1.081300813,6.040650407,5.817073171,0.398415961,0.028814401,None,TRUE,Saxion Universities of Applied Sciences,FALSE,TRUE,ig. okkedries
528,b5829f554ec2c52a3376dd46076d8c92,1998-05-01 00:00:00+00:00,20,25,,,2021-06-05 19:50:18.775000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,,Straight Male,5,8436 days 19:50:18.775000,23,22.5,Prefer younger,0,0,"(21.0, 25.0]",8,2,0.000138889,1.25,2.75E-05,1,0,6,75,0,64.11111111,,,,,,,None,FALSE,None,FALSE,FALSE,FALSE
529,2f5287d6b1f3ae77b8904a29d57c1c65,1992-10-12 00:00:00+00:00,25,37,Darmstadt,Hessen,2021-06-11 16:24:45.591000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,"[{'displayed': True, 'name': 'Technical University of Darmstadt'}]",Straight Male,12,10469 days 16:24:45.591000,29,31,Prefer older,0,0,"(25.0, 30.0]",2,11,1.02943287,6,0.514716435,11,1.02943287,1,50,0,1113.1,,,,,,,None,TRUE,Technical University of Darmstadt,FALSE,FALSE,FALSE
530,62aa91300651616a8ad151833d2575ff,1999-11-10 00:00:00+00:00,18,22,London,United Kingdom,2019-09-06 02:03:58.227000+00:00,Has no high school or college education,M,F,F,TRUE,TRUE,[],Has no high school or college education,"[{'displayed': True, 'metadata_id': 'int_25081', 'name': 'University of Liverpool'}]",Straight Male,4,7240 days 02:03:58.227000,20,20,Prefer older,0,0,"(18.0, 21.0]",540,86,296.1523495,4.224074074,7.920826732,2,0.010081019,225,41.66666667,3,47.68282989,37.73859649,1.622807018,4.136842105,3.264912281,0.558206903,0.034033362,None,TRUE,University of Liverpool,FALSE,FALSE,FALSE
531,ce16d73383840dd8d0b94c2fe8a56833,1999-12-09 00:00:00+00:00,18,24,Wrocław,Poland,2021-06-07 00:58:57.667000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,"[{'displayed': True, 'name': 'University of Wrocław'}]",Straight Male,6,7851 days 00:58:57.667000,21,21,Prefer older,0,0,"(18.0, 21.0]",8,363,10.18376157,63,2.629969618,9,0.62849537,3,37.5,0,425.8181818,,,,,,,None,TRUE,University of Wrocław,FALSE,FALSE,FALSE
532,10200ebb8a674c7ac59333e7f98b4ca9,1977-06-30 00:00:00+00:00,18,37,Celle,Germany,2020-09-05 12:19:53.915000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,[],Straight Male,19,15773 days 12:19:53.915000,43,27.5,Prefer younger,1,0,"(40.0, inf]",180,124,22.15065972,6.794444444,1.46273579,2,0.000706019,72,40,4,72.59090909,96.11872146,0.757990868,4.858447489,6.525114155,0.430271282,0.010441953,None,FALSE,None,FALSE,FALSE,FALSE
533,5080f28d6123204e2ee769e2c661bf7a,1998-01-29 00:00:00+00:00,18,35,Минск,Беларусь,2020-10-23 22:25:07.120000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Software engeneer'}]",Has no high school or college education,"[{'displayed': True, 'name': 'Белорусский государственный университет информатики и радиоэлектроники'}]",Straight Male,17,8303 days 22:25:07.120000,23,26.5,Prefer older,0,0,"(21.0, 25.0]",26,10,10.46675926,2.769230769,0.657549858,1,0,14,53.84615385,0,26.94736842,21.45833333,0.958333333,1,0.708333333,0.556698229,0.035563151,None,TRUE,Белорусский государственный университет информатики и радиоэлектроники,FALSE,TRUE,Software engeneer
534,d82170ba129511ae1b9c752c7b83d642,1996-12-13 00:00:00+00:00,18,28,,,2021-04-19 07:18:50.428000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,"[{'displayed': True, 'metadata_id': 'ope_114600', 'name': 'California State University, Chico'}]",Straight Male,10,8893 days 07:18:50.428000,24,23,Prefer younger,0,0,"(21.0, 25.0]",27,28,13.33475694,3.62962963,0.861741255,1,0,17,62.96296296,1,114.6016949,,,,,,,None,TRUE,"California State University, Chico",FALSE,FALSE,FALSE
535,24b97537ea1f2dc68fdf944dbbe8830c,2001-09-30 00:00:00+00:00,18,32,Toronto,ON,2020-07-11 11:13:59.361000+00:00,Has no high school or college education,M,F,F,TRUE,FALSE,[],Has no high school or college education,[],Straight Male,14,6859 days 11:13:59.361000,19,25,Prefer older,0,0,"(18.0, 21.0]",96,59,4.844976852,1.3125,0.209046465,0,0,29,30.20833333,54,219.8046875,94.1010101,4.070707071,0.363636364,0.707070707,0.700225224,0.018519655,None,FALSE,None,FALSE,FALSE,FALSE
536,b3af6adaaf2237a3345c3b734d1e27e6,1998-07-31 00:00:00+00:00,20,28,,,2020-11-22 19:54:24.362000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Informatikstudent'}]",Has no high school or college education,[],Straight Male,8,8150 days 19:54:24.362000,22,24,Prefer older,0,0,"(21.0, 25.0]",71,68,9.997997685,8.183098592,1.45591207,3,0.208865741,21,29.57746479,1,37.10858586,63.22962963,1.2,3.414814815,3.8,0.369835019,0.03233753,None,FALSE,None,FALSE,TRUE,Informatikstudent
537,cde294f69662d61290d77d35c0e83d5e,1994-11-17 00:00:00+00:00,18,29,Epsom,England,2015-07-01 09:24:50.247000+00:00,Has high school and/or college education,M,F,F,FALSE,TRUE,[],Has high school and/or college education,"[{'displayed': True, 'name': 'University of Sussex'}]",Straight Male,11,7531 days 09:24:50.247000,21,23.5,Prefer older,0,0,"(18.0, 21.0]",343,767,1138.009942,11.26530612,24.48707679,2,0.166157407,115,33.52769679,13,39.66650763,25.07063572,0.830474268,3.842583249,4.403632694,0.612731819,0.02093641,None,TRUE,University of Sussex,FALSE,FALSE,FALSE
538,aab41a6c19403e836ad5a95fef4f648c,1997-03-06 00:00:00+00:00,24,35,Buffalo,New York,2021-01-01 06:56:35.828000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Software Developer'}]",Has no high school or college education,"[{'displayed': True, 'name': 'University at Buffalo'}]",Straight Male,11,8702 days 06:56:35.828000,24,29.5,Prefer older,0,0,"(21.0, 25.0]",0,0,0,0,0,0,0,0,0,0,215.1363636,260.2222222,0.111111111,0.111111111,0,0.452577002,0.000516468,None,TRUE,University at Buffalo,FALSE,TRUE,Software Developer
539,10bf2c1487d2d20895d101722961622b,1999-11-05 00:00:00+00:00,18,25,Eskişehir,Türkiye,2021-06-19 18:25:21.628000+00:00,Has no high school or college education,M,F,F,TRUE,FALSE,[],Has no high school or college education,[],Straight Male,7,7897 days 18:25:21.628000,22,21.5,Prefer younger,0,0,"(21.0, 25.0]",34,3,0.004872685,0.470588235,0.000149442,0,0,6,17.64705882,24,900,,,,,,,None,FALSE,None,FALSE,FALSE,FALSE
540,311445c2c71471195e7f2e2599b75e79,1996-11-29 00:00:00+00:00,18,100,Berlin,Germany,2021-03-02 17:08:01.024000+00:00,Has no high school or college education,M,F,F,FALSE,FALSE,[],Has no high school or college education,"[{'displayed': True, 'name': 'University of Nottingham'}]",Straight Male,82,8859 days 17:08:01.024000,24,59,Prefer older,0,0,"(21.0, 25.0]",18,13,1.701319444,1.722222222,0.148667052,1,0,14,77.77777778,1,117.9215686,76.15789474,0.815789474,0.342105263,0.157894737,0.607594264,0.006918068,None,TRUE,University of Nottingham,FALSE,FALSE,FALSE
541,680f96fbcee51697dc5df4a527a8e8e1,1996-03-27 00:00:00+00:00,21,27,Tigard,OR,2020-11-17 04:38:57.836000+00:00,Has no high school or college education,M,F,F,TRUE,FALSE,"[{'companyDisplayed': False, 'titleDisplayed': True, 'title': 'Paraeducator'}]",Has no high school or college education,"[{'displayed': True, 'name': 'Oregon State University'}]",Straight Male,6,9001 days 04:38:57.836000,25,24,Prefer younger,0,0,"(21.0, 25.0]",57,23,11.29199074,3.701754386,1.041171012,1,0,26,45.61403509,3,113.713964,207.9452055,0.294520548,0.780821918,0.657534247,0.353523154,0.002590012,None,TRUE,Oregon State University,FALSE,TRUE,Paraeducator
542,dabe46795c8734094e46af12cf1eb3b0,1993-01-25 00:00:00+00:00,24,36,,,2021-04-21 12:42:44.560000+00:00,Has no high school or college education,M,F,F,TRUE,TRUE,[],Has no high school or college education,,Straight Male,12,10313 days 12:42:44.560000,28,30,Prefer older,0,0,"(25.0, 30.0]",10,34,10.01662037,5.2,3.301096065,1,0,5,50,1,64.890625,,,,,,,None,FALSE,None,FALSE,FALSE,FALSE
543,0a2a21ff1aa8954728457d77db490c35,2003-06-24 00:00:00+00:00,18,22,,,2021-06-17 19:57:14.627000+00:00,Has no high school or college education,M,F,F,FALSE,TRUE,[],Has no high school or college education,,Straight Male,4,6568 days 19:57:14.627000,18,20,Prefer older,0,0,,4,9,0.063414352,3.25,0.022002315,2,0.024594907,2,50,0,62.375,,,,,,,None,FALSE,None,FALSE,FALSE,FALSE
544,a534d21f3469086148d33ebf6bf6e05b,1993-10-27 00:00:00+00:00,21,27,County Dublin,County Dublin,2021-06-21 18:50:36.382000+00:00,Has no high school or college education,M,F,F,TRUE,TRUE,[],Has no high school or college education,[],Straight Male,6,10099 days 18:50:36.382000,28,24,Prefer younger,1,0,"(25.0, 30.0]",1,1,0,1,0,1,0,1,100,0,124,,,,,,,None,FALSE,None,FALSE,FALSE,FALSE
